GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
1500000US080310051042,080310051042,"Block Group 2, Census Tract 51.04, Denver County, Colorado",1681,324,880,197,69,68,0,12,31,34,0,12,0,12,31,49,0,12,33,27,84,58,135,74,75,47,23,23,27,21,111,75,70,46,19,25,79,44,38,36,4,8,14,16,6,9,23,21,8,13,801,182,36,30,35,29,42,35,9,15,9,16,12,18,11,17,41,31,95,53,34,34,68,55,26,27,53,52,14,16,88,55,26,33,36,27,31,30,8,17,18,22,30,39,31,34,48,43
1500000US080310052001,080310052001,"Block Group 1, Census Tract 52, Denver County, Colorado",526,132,215,73,0,12,12,18,13,18,0,12,0,12,0,12,0,12,5,8,49,46,34,42,19,21,22,25,16,18,8,13,10,16,0,12,0,12,8,13,8,12,11,17,0,12,0,12,0,12,311,81,10,14,0,12,37,29,10,16,0,12,0,12,0,12,0,12,69,50,26,33,21,19,11,17,11,18,0,12,17,23,0,12,49,32,9,14,7,11,17,27,9,14,0,12,8,13
1500000US080310052002,080310052002,"Block Group 2, Census Tract 52, Denver County, Colorado",664,173,307,96,19,29,26,29,28,29,0,12,0,12,0,12,15,24,0,12,0,12,0,12,10,16,0,12,63,51,42,29,19,21,11,17,9,13,12,18,18,20,8,12,19,20,0,12,8,13,357,90,19,21,20,29,25,37,11,18,0,12,10,16,0,12,0,12,0,12,0,12,19,21,33,27,43,49,21,21,65,40,9,14,10,16,0,12,31,30,15,17,17,18,9,14,0,12
1500000US080310052003,080310052003,"Block Group 3, Census Tract 52, Denver County, Colorado",1315,238,653,125,65,45,10,18,8,14,51,36,0,12,30,42,0,12,0,12,29,26,65,46,46,31,50,35,14,17,101,59,66,52,12,19,30,27,0,12,8,13,27,28,0,12,25,23,16,17,662,144,22,27,52,45,11,18,12,16,29,42,0,12,0,12,23,26,93,59,38,32,33,24,36,34,56,57,76,45,35,32,21,23,24,26,18,19,8,12,26,24,16,18,33,26,0,12
1500000US080310052004,080310052004,"Block Group 4, Census Tract 52, Denver County, Colorado",953,299,473,202,26,29,29,42,29,42,9,16,75,98,0,12,0,12,38,56,28,31,8,13,57,36,45,64,0,12,21,25,18,19,29,30,11,18,0,12,19,20,0,12,8,13,8,12,15,18,480,122,24,28,41,49,19,21,0,12,0,12,0,12,11,18,0,12,0,12,67,59,47,35,0,12,0,12,42,30,103,77,16,23,0,12,0,12,37,27,19,22,9,14,32,25,13,20
1500000US080310053001,080310053001,"Block Group 1, Census Tract 53, Denver County, Colorado",1371,102,714,88,86,43,59,31,10,15,2,5,5,8,3,6,0,12,54,65,32,24,78,54,47,35,16,14,53,30,28,17,35,21,25,18,21,22,12,9,21,18,8,10,15,21,23,27,81,33,657,85,0,12,18,18,0,12,7,10,0,12,1,2,0,12,10,11,45,24,67,46,33,25,12,11,24,16,25,22,36,28,23,16,33,23,32,21,23,22,28,27,33,22,84,38,123,45
1500000US080310055021,080310055021,"Block Group 1, Census Tract 55.02, Denver County, Colorado",2111,203,1048,138,99,35,58,29,64,33,6,10,0,12,0,12,9,15,67,44,129,63,115,60,62,44,48,32,74,45,97,64,29,25,47,36,60,39,13,13,5,7,4,6,30,20,5,7,27,25,1063,156,76,49,59,32,58,46,74,73,41,33,9,11,0,12,43,31,95,52,70,42,58,40,53,28,70,33,66,39,48,32,69,36,31,21,0,12,20,30,12,13,35,21,30,28,46,43
1500000US080310055031,080310055031,"Block Group 1, Census Tract 55.03, Denver County, Colorado",756,166,365,104,42,38,7,12,26,27,25,22,6,10,0,12,0,12,15,23,14,21,0,12,38,33,8,14,36,30,0,12,38,32,9,15,34,27,0,12,13,20,18,19,18,26,10,15,8,13,391,94,13,22,16,23,41,31,26,27,9,13,0,12,0,12,0,12,10,15,18,19,41,35,31,27,54,43,9,13,29,26,9,13,0,12,0,12,9,14,18,20,19,22,20,20,19,19
1500000US080310055032,080310055032,"Block Group 2, Census Tract 55.03, Denver County, Colorado",2240,450,1084,310,116,109,114,86,98,87,21,23,0,12,8,13,0,12,76,73,79,77,128,57,64,52,34,31,77,58,41,33,37,29,9,13,32,31,0,12,11,17,62,34,31,29,36,27,10,18,1156,203,69,43,77,37,84,60,0,12,16,18,0,12,19,24,16,18,181,139,131,78,12,18,21,22,88,57,83,61,95,50,41,38,41,36,11,17,11,16,49,31,48,30,9,14,54,65
1500000US080310055033,080310055033,"Block Group 3, Census Tract 55.03, Denver County, Colorado",1028,180,518,114,19,23,0,12,0,12,0,12,16,20,8,14,11,17,8,13,42,38,21,26,0,12,66,48,81,64,37,25,49,34,28,24,17,22,31,21,18,21,27,20,15,17,24,22,0,12,510,105,11,19,22,23,35,31,5,10,0,12,0,12,0,12,8,14,50,40,8,14,17,21,19,23,9,15,43,32,73,39,15,18,41,31,9,14,18,20,80,49,7,12,18,19,22,24
1500000US080310055034,080310055034,"Block Group 4, Census Tract 55.03, Denver County, Colorado",802,195,348,112,7,12,117,112,0,12,20,22,0,12,0,12,0,12,0,12,27,29,10,16,9,14,0,12,31,25,24,24,9,15,9,13,25,24,0,12,33,23,18,20,9,13,0,12,0,12,454,122,40,51,6,12,9,13,14,16,9,14,11,17,11,17,33,42,73,62,16,19,16,18,25,21,31,37,44,30,16,20,9,14,37,30,17,18,0,12,17,20,10,15,0,12,10,15
1500000US080310067011,080310067011,"Block Group 1, Census Tract 67.01, Denver County, Colorado",3384,205,1846,162,56,42,7,12,26,36,11,18,0,12,0,12,35,36,211,80,506,128,413,102,89,61,172,68,52,41,54,42,93,37,24,27,0,12,14,23,28,27,19,26,36,28,0,12,0,12,1538,187,117,70,15,23,7,13,11,17,0,12,58,36,21,32,194,84,443,125,159,78,121,68,81,56,34,39,71,44,102,42,0,12,25,25,8,13,0,12,53,34,0,12,0,12,18,23
1500000US080310068041,080310068041,"Block Group 1, Census Tract 68.04, Denver County, Colorado",1178,223,737,228,18,28,8,13,0,12,9,13,0,12,0,12,0,12,22,27,230,151,87,76,18,27,18,32,46,61,27,31,98,100,13,21,11,16,33,27,56,28,12,15,12,14,6,9,13,15,441,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,61,48,19,29,19,33,17,27,21,21,17,27,49,38,0,12,42,28,11,14,49,26,62,43,17,14,24,22,16,20
1500000US080310068042,080310068042,"Block Group 2, Census Tract 68.04, Denver County, Colorado",1598,208,787,118,29,29,39,29,29,33,17,19,25,31,9,14,0,12,13,16,96,58,67,52,62,36,85,63,22,25,50,54,70,37,44,36,42,28,24,19,21,21,6,9,11,18,15,17,11,14,811,137,37,32,27,29,22,16,10,15,8,12,0,12,8,13,9,15,81,43,116,69,44,36,65,55,87,60,51,32,59,49,10,17,43,33,11,17,40,26,17,19,16,18,18,19,32,23
1500000US080310068091,080310068091,"Block Group 1, Census Tract 68.09, Denver County, Colorado",1043,364,390,154,70,65,14,26,0,12,7,12,0,12,0,12,0,12,0,12,0,12,34,38,21,34,18,27,85,101,8,15,18,33,0,12,20,33,15,24,18,29,62,71,0,12,0,12,0,12,653,252,0,12,130,89,76,90,0,12,0,12,2,5,0,12,16,29,0,12,21,31,57,53,79,72,65,81,0,12,19,34,20,33,31,38,0,12,15,25,79,76,33,37,10,17,0,12
1500000US080310068092,080310068092,"Block Group 2, Census Tract 68.09, Denver County, Colorado",2265,522,1072,246,0,12,62,69,83,59,31,30,0,12,0,12,0,12,38,57,129,93,89,62,35,62,51,46,149,145,151,104,37,41,18,21,49,40,52,48,17,27,41,46,0,12,8,13,32,58,1193,331,81,87,42,57,137,144,20,26,11,17,0,12,0,12,73,80,90,74,39,43,107,91,18,30,195,142,29,45,31,31,11,20,26,27,46,47,95,59,39,43,9,17,57,67,37,41
1500000US080310068093,080310068093,"Block Group 3, Census Tract 68.09, Denver County, Colorado",1116,373,563,219,18,28,133,120,0,12,7,13,0,12,0,12,0,12,0,12,60,72,34,38,46,41,38,68,18,31,30,32,13,22,0,12,24,29,16,25,18,30,13,23,78,52,0,12,17,28,553,194,20,33,68,54,7,14,8,15,0,12,18,27,0,12,0,12,25,29,19,30,39,43,53,54,35,41,30,52,0,12,48,45,0,12,31,36,13,23,27,38,61,48,34,77,17,27
1500000US080310068094,080310068094,"Block Group 4, Census Tract 68.09, Denver County, Colorado",1005,237,652,205,18,29,16,26,17,30,45,63,0,12,0,12,9,16,0,12,90,88,164,125,19,30,50,48,17,27,35,38,103,108,38,42,14,22,17,27,0,12,0,12,0,12,0,12,0,12,353,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,86,81,19,30,55,79,11,20,57,49,0,12,30,35,0,12,27,32,34,38,17,27,0,12,0,12,0,12
1500000US080310068095,080310068095,"Block Group 5, Census Tract 68.09, Denver County, Colorado",1032,256,547,193,19,31,21,33,0,12,0,12,0,12,0,12,0,12,30,48,149,109,118,75,0,12,56,82,0,12,44,50,15,24,0,12,36,30,19,29,0,12,0,12,17,28,23,22,0,12,485,177,16,26,0,12,0,12,0,12,0,12,0,12,0,12,11,17,85,71,69,85,19,31,19,31,16,27,18,28,56,50,31,37,0,12,0,12,45,70,66,65,16,25,18,28,0,12
1500000US080310068096,080310068096,"Block Group 6, Census Tract 68.09, Denver County, Colorado",881,296,321,145,0,12,15,23,15,23,0,12,0,12,0,12,0,12,0,12,86,97,58,52,93,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,40,19,31,0,12,0,12,560,242,0,12,49,59,0,12,0,12,0,12,0,12,0,12,180,231,128,114,77,62,49,72,0,12,11,18,0,12,0,12,0,12,11,18,0,12,0,12,17,27,0,12,0,12,38,41
1500000US080310068101,080310068101,"Block Group 1, Census Tract 68.10, Denver County, Colorado",1041,276,456,133,35,38,0,12,10,18,14,25,20,23,0,12,0,12,0,12,15,24,53,52,21,37,63,62,89,80,13,21,42,43,0,12,0,12,0,12,31,34,18,28,14,23,0,12,18,27,585,228,58,57,0,12,32,36,11,19,49,52,0,12,0,12,11,17,79,80,32,38,20,34,39,44,17,24,112,93,27,36,6,15,22,36,0,12,13,20,14,23,0,12,0,12,43,63
1500000US080310068102,080310068102,"Block Group 2, Census Tract 68.10, Denver County, Colorado",1954,404,979,252,14,24,113,106,31,48,0,12,31,42,0,12,0,12,56,79,85,83,142,117,0,12,119,100,65,59,35,38,78,74,14,24,51,46,18,28,0,12,51,47,20,32,38,42,18,29,975,232,34,53,72,70,22,38,18,28,68,65,0,12,0,12,56,45,64,57,21,35,156,119,73,74,62,74,46,42,79,69,0,12,36,41,14,24,65,50,51,47,0,12,17,27,21,33
1500000US080310068103,080310068103,"Block Group 3, Census Tract 68.10, Denver County, Colorado",688,324,395,208,17,28,23,28,13,26,12,24,0,12,0,12,0,12,0,12,38,31,31,50,57,59,0,12,57,51,38,50,0,12,14,23,12,19,14,23,14,22,14,22,26,31,15,22,0,12,293,137,46,46,18,29,0,12,11,22,0,12,0,12,0,12,0,12,0,12,18,36,18,29,8,16,29,40,20,30,0,12,0,12,15,24,27,29,14,23,24,31,45,41,0,12,0,12
1500000US080310068104,080310068104,"Block Group 4, Census Tract 68.10, Denver County, Colorado",1802,356,786,178,17,26,63,66,33,52,41,46,0,12,0,12,12,20,54,38,84,56,97,62,42,60,60,56,68,81,17,27,45,30,0,12,49,43,0,12,30,34,20,32,28,30,0,12,26,31,1016,243,42,41,15,24,18,29,33,49,11,18,17,28,0,12,118,94,46,52,80,65,35,37,43,49,39,45,114,83,129,71,0,12,51,45,47,76,57,51,35,40,0,12,45,41,41,47
1500000US080310068111,080310068111,"Block Group 1, Census Tract 68.11, Denver County, Colorado",2335,361,1237,245,99,60,49,46,104,73,59,46,9,16,21,33,11,19,60,55,36,52,81,73,76,53,81,69,116,86,37,47,99,65,16,24,111,67,24,29,54,38,33,30,44,36,17,27,0,12,1098,212,117,72,59,45,31,30,55,63,13,20,0,12,0,12,14,22,67,65,37,37,72,57,74,45,92,63,75,53,102,64,34,42,98,60,46,39,50,36,44,38,18,29,0,12,0,12
1500000US080310068112,080310068112,"Block Group 2, Census Tract 68.11, Denver County, Colorado",452,200,185,107,17,38,5,10,0,12,0,12,7,13,0,12,0,12,11,19,24,32,13,19,16,28,8,21,0,12,14,24,19,32,0,12,0,12,18,29,14,22,19,24,0,12,0,12,0,12,267,109,6,10,13,22,0,12,20,25,0,12,12,21,0,12,20,27,21,32,14,21,25,37,6,12,0,12,33,37,12,19,0,12,23,36,0,12,17,24,22,27,0,12,0,12,23,36
1500000US080310068113,080310068113,"Block Group 3, Census Tract 68.11, Denver County, Colorado",1922,350,883,192,15,23,0,12,84,72,11,19,0,12,0,12,4,9,114,81,176,78,56,90,87,87,68,66,18,28,0,12,16,25,28,32,37,60,21,24,0,12,68,72,23,32,57,68,0,12,1039,259,66,52,0,12,43,44,0,12,0,12,13,18,0,12,121,100,154,104,72,80,105,109,102,90,47,74,11,19,75,63,0,12,0,12,62,50,30,36,64,72,58,69,0,12,16,26
1500000US080310068114,080310068114,"Block Group 4, Census Tract 68.11, Denver County, Colorado",1636,403,863,266,46,57,0,12,5,12,0,12,0,12,0,12,0,12,17,21,96,91,91,70,94,97,23,24,59,54,15,24,156,113,0,12,79,81,74,108,33,38,38,36,20,24,17,27,0,12,773,239,24,29,5,12,48,77,0,12,0,12,48,55,14,25,28,35,108,85,132,103,27,32,91,81,45,54,16,25,15,24,16,23,17,29,26,31,23,26,16,25,40,33,34,38,0,12
1500000US080310068121,080310068121,"Block Group 1, Census Tract 68.12, Denver County, Colorado",1714,292,913,219,21,26,76,65,55,62,13,21,23,25,16,21,8,12,17,21,96,81,52,67,27,25,92,48,59,53,99,57,83,55,19,22,34,27,21,21,17,19,8,12,46,30,23,18,8,12,801,157,38,42,68,49,16,25,0,12,6,10,0,12,0,12,17,19,27,25,61,53,42,42,84,48,34,30,74,51,94,55,19,22,31,24,0,12,22,20,88,66,38,26,0,12,42,30
1500000US080310068122,080310068122,"Block Group 2, Census Tract 68.12, Denver County, Colorado",1195,185,527,111,17,26,43,37,0,12,27,28,0,12,0,12,0,12,19,22,11,18,21,26,7,12,17,26,82,41,58,33,36,30,19,23,7,11,9,14,0,12,44,32,45,33,41,28,24,21,668,117,0,12,24,37,15,24,0,12,6,10,0,12,8,12,0,12,44,35,34,33,6,9,24,34,56,39,33,31,29,27,16,24,43,37,29,45,57,34,93,41,35,26,64,39,52,37
1500000US080310068123,080310068123,"Block Group 3, Census Tract 68.12, Denver County, Colorado",924,192,453,128,0,12,4,7,17,25,0,12,0,12,0,12,0,12,57,47,39,27,132,70,61,69,72,59,4,10,0,12,0,12,0,12,0,12,12,15,7,11,20,16,0,12,14,23,14,23,471,141,0,12,5,8,17,27,0,12,0,12,0,12,0,12,32,39,77,53,88,91,21,22,23,29,14,20,0,12,6,11,32,51,3,7,0,12,37,26,25,29,19,22,44,69,28,21
1500000US080310068131,080310068131,"Block Group 1, Census Tract 68.13, Denver County, Colorado",896,278,315,122,0,12,0,12,30,26,0,12,0,12,0,12,0,12,8,13,30,45,0,12,0,12,23,43,19,29,0,12,110,93,20,34,20,30,13,23,0,12,30,35,12,21,0,12,0,12,581,214,0,12,14,23,0,12,15,25,13,20,0,12,0,12,8,14,97,123,18,31,42,53,62,63,11,17,129,98,58,52,18,30,17,27,14,23,51,49,0,12,14,22,0,12,0,12
1500000US080310068132,080310068132,"Block Group 2, Census Tract 68.13, Denver County, Colorado",2061,406,1030,322,178,143,134,145,12,23,15,23,0,12,0,12,0,12,21,24,198,118,97,72,36,35,18,22,62,64,96,114,117,91,0,12,0,12,0,12,0,12,29,39,17,27,0,12,0,12,1031,225,72,70,10,20,31,64,13,24,0,12,0,12,10,16,105,93,265,128,135,83,78,68,76,100,0,12,44,42,20,31,22,37,18,31,14,25,42,32,15,23,0,12,0,12,61,80
1500000US080310068133,080310068133,"Block Group 3, Census Tract 68.13, Denver County, Colorado",1310,320,551,257,29,36,0,12,0,12,0,12,0,12,0,12,21,32,9,14,24,28,15,26,111,111,30,34,85,135,67,84,0,12,0,12,16,25,33,37,0,12,14,24,16,26,49,78,32,38,759,233,41,64,29,37,0,12,0,12,0,12,0,12,41,61,77,79,76,93,82,92,104,100,32,35,72,82,16,29,26,42,16,26,34,39,0,12,14,23,14,23,0,12,18,29,67,39
1500000US080310068141,080310068141,"Block Group 1, Census Tract 68.14, Denver County, Colorado",625,238,284,117,19,28,26,35,24,32,11,19,9,14,0,12,0,12,0,12,0,12,21,69,19,28,15,29,16,28,24,27,14,30,20,24,0,12,13,21,18,29,0,12,35,37,0,12,0,12,341,180,0,12,82,110,0,12,50,58,0,12,0,12,0,12,0,12,0,12,9,28,13,24,49,38,13,21,29,32,0,12,27,31,0,12,0,12,0,12,33,38,36,38,0,12,0,12
1500000US080310068142,080310068142,"Block Group 2, Census Tract 68.14, Denver County, Colorado",1349,347,709,192,13,22,97,113,13,24,20,33,21,28,0,12,49,80,221,170,107,76,0,12,16,27,72,62,22,27,0,12,0,12,24,32,0,12,0,12,17,26,0,12,0,12,0,12,17,26,640,304,72,94,128,167,0,12,0,12,0,12,0,12,54,88,100,102,74,100,52,84,27,34,0,12,27,33,30,39,40,50,20,33,16,26,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310068143,080310068143,"Block Group 3, Census Tract 68.14, Denver County, Colorado",2273,576,1166,338,0,12,121,78,60,60,80,64,0,12,0,12,0,12,35,40,0,12,236,217,223,126,85,62,25,32,50,56,72,61,22,24,0,12,40,46,35,40,65,58,0,12,17,27,0,12,1107,339,9,17,235,164,157,120,16,25,0,12,0,12,0,12,117,111,29,32,74,75,105,117,0,12,34,38,102,68,27,37,42,47,37,42,0,12,53,46,18,30,35,37,0,12,17,29
1500000US080310068144,080310068144,"Block Group 4, Census Tract 68.14, Denver County, Colorado",708,206,424,155,0,12,0,12,18,35,17,33,0,12,0,12,12,23,12,22,43,70,10,19,17,27,0,12,31,39,56,56,20,25,14,21,34,39,0,12,19,30,35,37,57,45,18,26,11,17,284,107,28,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,21,17,27,45,48,9,17,0,12,31,34,16,26,35,39,0,12,0,12,36,39,38,42,18,27,0,12
1500000US080310069011,080310069011,"Block Group 1, Census Tract 69.01, Denver County, Colorado",2278,505,1135,304,118,91,91,71,88,87,23,29,0,12,0,12,13,24,45,50,51,72,205,140,23,28,97,94,37,34,55,46,31,37,87,90,28,36,10,18,32,36,49,44,11,20,16,25,25,40,1143,268,63,56,148,129,64,79,20,31,7,13,53,73,33,30,27,30,112,94,226,130,80,83,0,12,24,32,68,51,39,42,18,28,0,12,28,29,14,23,17,27,0,12,62,58,40,41
1500000US080310069012,080310069012,"Block Group 2, Census Tract 69.01, Denver County, Colorado",1544,361,711,222,51,59,19,27,19,27,0,12,0,12,0,12,18,23,6,10,38,41,88,78,44,67,62,65,25,33,89,98,78,65,7,18,21,29,47,52,4,8,15,20,20,25,52,62,8,9,833,243,26,40,0,12,0,12,0,12,0,12,0,12,0,12,51,73,93,94,67,91,44,38,15,26,32,34,76,85,96,69,8,17,0,12,4,8,51,82,44,36,38,40,59,46,129,110
1500000US080310069013,080310069013,"Block Group 3, Census Tract 69.01, Denver County, Colorado",832,289,499,218,56,77,43,68,0,12,0,12,14,23,0,12,13,21,40,66,62,70,41,46,50,82,64,61,31,36,0,12,67,62,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,333,145,51,79,0,12,0,12,0,12,8,13,7,11,0,12,5,9,14,22,21,32,0,12,41,57,14,22,0,12,68,76,0,12,19,31,50,81,0,12,0,12,17,27,0,12,18,27
1500000US080310069014,080310069014,"Block Group 4, Census Tract 69.01, Denver County, Colorado",710,312,420,290,10,20,0,12,14,24,22,36,63,74,0,12,6,11,38,62,145,186,8,19,14,22,27,35,32,36,33,37,0,12,0,12,8,15,0,12,0,12,0,12,0,12,0,12,0,12,290,141,0,12,9,19,0,12,0,12,13,21,0,12,0,12,28,27,33,53,11,17,10,20,78,101,0,12,35,37,0,12,4,12,0,12,5,11,0,12,5,11,19,31,5,11,35,41
1500000US080310069015,080310069015,"Block Group 5, Census Tract 69.01, Denver County, Colorado",455,259,214,147,31,54,10,17,26,44,0,12,0,12,0,12,0,12,0,12,14,29,0,12,32,39,0,12,26,46,0,12,13,24,16,26,0,12,15,25,15,26,0,12,16,26,0,12,0,12,241,126,0,12,26,42,0,12,22,38,0,12,0,12,0,12,35,61,0,12,11,24,48,52,18,34,0,12,0,12,0,12,16,27,0,12,32,35,0,12,0,12,33,36,0,12,0,12
1500000US080310070061,080310070061,"Block Group 1, Census Tract 70.06, Denver County, Colorado",2291,473,1165,316,75,71,58,72,41,66,11,18,29,45,47,49,12,20,158,102,211,120,202,121,105,80,44,42,58,54,0,12,19,24,34,52,33,55,0,12,0,12,13,10,15,26,0,12,0,12,1126,298,165,123,47,58,36,58,0,12,0,12,99,93,8,14,126,66,281,123,217,125,23,28,13,21,6,24,70,64,14,19,0,12,5,9,16,12,0,12,0,12,0,12,0,12,0,12
1500000US080310070062,080310070062,"Block Group 2, Census Tract 70.06, Denver County, Colorado",2545,583,1411,287,87,89,0,12,24,41,52,83,12,18,0,12,29,46,49,42,134,112,316,124,97,92,330,181,191,115,0,12,26,45,34,55,30,46,0,12,0,12,0,12,0,12,0,12,0,12,1134,382,140,130,152,117,36,58,25,42,23,39,0,12,0,12,51,50,75,71,126,76,109,100,105,83,99,104,33,55,130,104,15,24,0,12,15,25,0,12,0,12,0,12,0,12,0,12
1500000US080310070131,080310070131,"Block Group 1, Census Tract 70.13, Denver County, Colorado",2508,358,1182,204,116,88,76,50,45,38,0,12,5,8,0,12,0,12,54,52,152,84,82,57,189,95,82,64,37,31,89,61,90,58,43,49,9,16,7,11,25,23,24,21,43,40,14,13,0,12,1326,214,66,45,9,13,43,34,8,13,0,12,56,64,0,12,93,50,188,97,28,26,179,97,116,79,63,31,36,26,82,43,79,59,54,27,25,27,76,49,30,27,41,28,30,45,24,23
1500000US080310070132,080310070132,"Block Group 2, Census Tract 70.13, Denver County, Colorado",1291,239,551,171,110,83,29,46,10,16,0,12,0,12,9,14,0,12,0,12,93,101,20,22,19,22,20,23,27,26,61,43,28,24,0,12,26,23,6,10,25,22,25,24,9,13,34,22,0,12,740,115,25,22,27,33,8,15,0,12,0,12,0,12,0,12,19,23,37,46,63,39,102,62,19,21,31,25,71,43,72,59,53,28,35,26,52,31,24,25,48,47,35,26,9,14,10,16
1500000US080310070371,080310070371,"Block Group 1, Census Tract 70.37, Denver County, Colorado",2566,477,1204,284,107,86,167,114,85,60,8,13,0,12,25,31,12,19,28,32,154,96,46,51,211,96,180,99,53,50,29,32,42,57,8,13,8,11,0,12,6,9,26,32,9,14,0,12,0,12,1362,327,203,126,84,54,165,111,107,86,0,12,0,12,10,15,38,32,234,107,110,66,157,87,80,47,74,53,22,25,7,11,8,12,37,60,0,12,17,18,9,15,0,12,0,12,0,12
1500000US080310070372,080310070372,"Block Group 2, Census Tract 70.37, Denver County, Colorado",1314,350,773,245,92,99,38,43,5,9,52,52,10,18,0,12,0,12,15,23,154,123,11,16,70,65,40,50,114,62,31,25,35,27,13,19,25,28,22,33,22,35,17,19,0,12,7,13,0,12,541,150,64,63,13,17,34,45,6,11,0,12,0,12,8,15,55,46,37,48,7,12,45,50,15,21,49,32,54,48,26,25,15,18,15,17,25,22,15,17,33,28,8,13,8,12,9,14
1500000US080310070373,080310070373,"Block Group 3, Census Tract 70.37, Denver County, Colorado",623,180,415,165,9,14,0,12,0,12,6,13,14,22,0,12,0,12,11,17,64,60,106,82,0,12,75,73,24,39,32,37,14,17,0,12,31,20,0,12,20,23,9,13,0,12,0,12,0,12,208,68,0,12,0,12,20,24,0,12,0,12,11,19,0,12,28,28,0,12,15,26,16,19,0,12,29,33,15,13,39,27,0,12,15,18,0,12,10,14,0,12,0,12,0,12,10,15
1500000US080310070881,080310070881,"Block Group 1, Census Tract 70.88, Denver County, Colorado",1336,404,617,210,56,49,41,69,0,12,0,12,0,12,0,12,0,12,0,12,71,69,104,97,47,40,51,63,128,89,0,12,67,50,0,12,11,19,25,39,16,26,0,12,0,12,0,12,0,12,719,214,22,27,45,51,0,12,0,12,0,12,0,12,0,12,0,12,114,94,126,98,63,66,44,50,27,43,76,47,58,45,21,36,47,51,0,12,16,26,17,26,0,12,0,12,43,68
1500000US080310070882,080310070882,"Block Group 2, Census Tract 70.88, Denver County, Colorado",987,401,706,328,86,56,0,12,66,104,0,12,35,54,0,12,77,82,26,38,113,91,0,12,0,12,88,74,0,12,35,55,145,127,0,12,35,56,0,12,0,12,0,12,0,12,0,12,0,12,281,151,0,12,31,49,0,12,0,12,0,12,0,12,0,12,20,29,0,12,0,12,81,46,137,108,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310070883,080310070883,"Block Group 3, Census Tract 70.88, Denver County, Colorado",1373,301,603,154,75,83,21,30,10,17,0,12,0,12,0,12,0,12,31,37,20,24,38,47,0,12,13,22,12,20,41,46,47,39,0,12,26,29,69,54,0,12,70,58,37,60,8,20,85,56,770,242,35,60,0,12,9,17,0,12,0,12,0,12,0,12,78,74,48,64,11,19,17,26,56,88,34,37,36,43,0,12,27,31,25,29,69,50,94,77,76,63,18,28,0,12,137,68
1500000US080310070884,080310070884,"Block Group 4, Census Tract 70.88, Denver County, Colorado",1208,258,540,144,0,12,26,51,8,17,0,12,0,12,0,12,14,24,59,62,99,56,80,63,115,77,13,20,0,12,24,29,0,12,78,88,7,17,0,12,17,27,0,12,0,12,0,12,0,12,668,199,23,30,47,66,0,12,0,12,0,12,0,12,0,12,179,128,162,117,79,67,36,39,0,12,0,12,40,65,61,78,0,12,0,12,41,66,0,12,0,12,0,12,0,12,0,12
1500000US080310070891,080310070891,"Block Group 1, Census Tract 70.89, Denver County, Colorado",444,116,142,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,11,19,14,22,16,25,28,34,15,23,0,12,31,35,15,25,302,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,0,12,19,31,57,40,71,71,54,50,57,48,0,12,31,36
